data,label
Myndus,2
Akhasan_Dam,2
Adana_Science_and_Technology_University,2
Birecik_Dam,2
Yeni_Yüzyıl_University,2
Gaziosmanpaşa_University,2
Mersin_Martyrs'_Memorial,2
Pink_Pavilion,2
Gökçekaya_Dam,2
Göksu_Park,2
Şifa_University,2
Tower_of_Gömeç,2
Mersin_Atatürk_Museum,2
Artuklu_Palace,2
Çarşıbaşı_Arena,2
Kadıköy_İnciburnu_Feneri,2
Istanbul_Railway_Museum,2
Ramazanoğlu_Cultural_Center,2
Alvimedica,2
Trump_Towers_Istanbul,2
Muğdat_Mosque,2
Istanbul_Postal_Museum,2
Selçukgazi_Tunnel,2
Mevlana_University_Concept_Design,2
Altınkaya_Dam,2
Çiçek_Pasajı,2
Oyak-Renault,2
Kültepe_Dam,2
Capital_Markets_Board_of_Turkey,2
Edirne_railway_station,2
Heris_Tower,2
Trabzon_Airport,2
Karşıyaka_railway_station,2
Istanbul_New_Airport,2
Türk_Ekonomi_Bankası,2
Medical_Park,2
İncirlik_railway_station,2
Selimiye_Barracks,2
Salmankaş_Tunnel,2
St._Giragos_Armenian_Church,2
Hatay_Airport,2
Bayezid_II_Mosque,2
Sivas_Arena,2
Artvin_Çoruh_University,2
Aviation_Martyrs'_Monument,2
Orhan_Kemal_Cultural_Centre,2
M4_(Istanbul_Metro),2
Kafkas_University,2
Seleucia_(Pamphylia),2
Sabuncubeli_Tunnel,2
BMC_(Turkey),2
Sadberk_Hanım_Museum,2
İzmir_Alsancak_Terminal,2
Yedikule_Fortress,2
Aksaray_University,2
Konak_Tunnel,2
THF_Sport_Hall,2
Diyarbakır_Airport,2
Bingöl_University,2
Şanlıurfa_Castle,2
Yavuz_Sultan_Selim_Madras,2
Republic_Monument,2
Karabük_University,2
Kağıthane–Piyalepaşa_Tunnel,2
Sumela_Monastery,2
87_Minutes_Project,2
Bayburt_University,2
Coca-Cola_Içecek,2
2010_American_Express_–_TED_Open,2
Bandırma_Airport,2
Adana_5_Ocak_Stadium,2
Anadolu_Agency,2
Hünkar_(restaurant),2
Mersin_Arena,2
Miss_Globe_International,2
Bursa_Atatürk_Sport_Hall,2
Çamlıca_Mosque,2
TED_Ankara_Kolejliler,2
Gökçeada_Airport,2
Başkent_University,2
Konya_Archaeological_Museum,2
Torku_Arena,2
Hacettepe_University_Ankara_State_Conservatory,2
Yusuf_Kalkavan_Anatolian_High_School,2
Bursa_Atatürk_Stadium,2
Levantine_mansions_of_İzmir,2
Crowne_Plaza_İzmir,2
Ilgaz_Tunnel,2
International_Police_Training_Center,2
Dedeman_Hotels,2
Istanbul_Bilim_University,2
Tarsus_Old_Mosque,2
Ulucanlar_Prison_Museum,2
Topkapı_Palace,2
Süleyman_Demirel_University,2
Turkish_Boxing_Federation,2
Kars_Harakani_Airport,2
Ankara_University_Observatory,2
Kasımiye_Medrese,2
Askam_(trucks),2
ITU_TRIGA_Mark-II_Training_and_Research_Reactor,2
Vakfıkebir_Arena,2
Hilton_Izmir,2
Arsin_Arena,2
Green_Tomb,2
Dilek_Ecza_Deposu,2
Ayvacık_Dam,2
Oğuzeli_Airport,2
Dolmabahçe_Palace,2
Asartepe_Dam,2
Eskişehir_Airport,2
Şanlıurfa_GAP_Airport,2
Şile_Feneri,2
Beyazıt_Tower,2
Çukurova_University,2
Mount_Honaz,2
Argela,2
Samoa,1
Erdek,1
Bulanık,1
Ayvalık,1
Ceylanpınar,1
Araklı,1
Senegal,1
Çorum,1
Aliağa,1
Kastamonu,1
Jordan,1
Antakya,1
Sierra_Leone,1
Ardeşen,1
Menderes,1
Akyurt,1
Fiji,1
Lithuania,1
Gazipaşa,1
Bolu,1
Vatican_City,1
Karabük,1
Cuba,1
Akdağmadeni,1
Çanakkale,1
Netherlands,1
Republic_of_China,1
Kumburgaz,1
Northern_Cyprus,1
Bosnia_and_Herzegovina,1
Doğubeyazıt,1
Qatar,1
Niğde,1
Bağlum,1
Sinop,1
Elâzığ,1
Siirt,1
Hatay,1
Suriname,1
Bodrum,1
Malazgirt,1
Chad,1
Trabzon,1
Bayburt,1
Tunceli,1
Guinea-Bissau,1
Samsun,1
Ecuador,1
Kiribati,1
Yomra,1
Kayseri,1
Van,1
Lüleburgaz,1
Nigeria,1
Aksaray,1
Orhangazi,1
Gerede,1
Bingöl,1
North_Korea,1
Russia,1
Kahramanmaraş,1
Feke,1
Eskişehir,1
Erciş,1
Afşin,1
Mauritania,1
Laos,1
Denizli,1
Nauru,1
South_Korea,1
Benin,1
Kandıra,1
Philippines,1
Didim,1
Tekirdağ,1
Namibia,1
Latvia,1
Beypazarı,1
Albania,1
Ivory_Coast,1
Singapore,1
The_Gambia,1
Nusaybin,1
Arifiye,1
Erzincan,1
Havza,1
Amasya,1
Former_countries_in_Europe,1
Peru,1
Kulu,1
Niger,1
İznik,1
Austria,1
Hadımköy,1
Manavgat,1
Bartın,1
Derince,1
Kahta,1
Syria,1
Ordu,1
Kurtalan,1
Republic,1
Alanya,1
Kırklareli,1
Chile,1
Erdemli,1
Kozan,1
Switzerland,1
Central_African_Republic,1
Kayapınar,1
Slovenia,1
Andorra,1
Malatya,1
Guyana,1
Diyarbakır,1
Nicaragua,1
Dominican_Republic,1
Uşak,1
Pülümür,1
Kıraç,1
Giresun,1
Kınıklı,1
Tavşanlı,1
Gemlik,1
Cameroon,1
Finland,1
Karaköprü,1
Saimbeyli,1
Tarsus,1
Mongolia,1
Aydın,1
Bahçeşehir,1
Iceland,1
Burdur,1
Elbistan,1
El_Salvador,1
South_Africa,1
Gümüşhane,1
Malawi,1
Değirmendere,1
Çankırı,1
Karamürsel,1
Kazan,1
Adana,1
Thailand,1
Tunisia,1
Maldives,1
Esenyurt,1
China,1
Mozambique,1
Burhaniye,1
Mali,1
Turkmenistan,1
United_Kingdom,1
Adapazarı,1
Refahiye,1
Bucak,1
Botswana,1
Şanlıurfa,1
Rwanda,1
Yalova,1
Mustafakemalpaşa,1
Antalya,1
Edremit,1
Muş,1
Zile,1
Akhisar,1
Kestel,1
Haiti,1
Kızıltepe,1
Nevşehir,1
Israel,1
Marshall_Islands,1
Karaman,1
Akyazı,1
Romania,1
Gabon,1
Kemalpaşa,1
Istanbul,1
Egypt,1
Akçakale,1
Devrek,1
Dilovası,1
Emek,1
Afghanistan,1
Darıca,1
Equatorial_Guinea,1
Sweden,1
Gürpınar,1
Islamic_republics,1
Bangladesh,1
Monaco,1
Kırkağaç,1
Former_republics,1
State_of_Palestine,1
Uzunköprü,1
Kütahya,1
Bağbaşı,1
Elmadağ,1
Kapaklı,1
Alikahya,1
Dörtyol,1
Sri_Lanka,1
Kumluca,1
Kosovo,1
Ereğli(Konya),1
Vietnam,1
Marmaris,1
Greece,1
Osmaniye,1
Turkey,1
Beyşehir,1
Silifke,1
Iğdır,1
Pakistan,1
Boyabat,1
"Batman,_Turkey",1
Arnavutköy,1
Kadirli,1
Luxembourg,1
Anamur,1
Kocaeli,1
Moldova,1
Kilimli,1
Montenegro,1
Fethiye,1
Kırşehir,1
Tokat,1
Burundi,1
Taiwan,1
East_Timor,1
Develi,1
Alemdağ,1
Paraguay,1
Fatsa,1
Şile,1
Görükle,1
Dominica,1
Harbiye,1
Estonia,1
Azerbaijan,1
Besni,1
United_Arab_Emirates,1
Myanmar,1
Kyrgyzstan,1
Sivas,1
Kozluk,1
Muğla,1
Republic_of_Macedonia,1
Indonesia,1
Vanuatu,1
Isparta,1
Iraq,1
Brunei,1
Guinea,1
Malaysia,1
Costa_Rica,1
Artvin,1
Afyon,1
Bursa,1
Gesi,1
Ankara,1
Karataş,1
Spain,1
Gölcük,1
Bozüyük,1
Panama,1
Erzin,1
Polatlı,1
Asarlık,1
Kilis,1
Yemen,1
Alanyurt,1
Denmark,1
Nazilli,1
Liechtenstein,1
Tufanbeyli,1
Manisa,1
Ilgın,1
Gebze,1
Germany,1
Lebanon,1
Bismil,1
Hungary,1
İzmit,1
Guatemala,1
Honduras,1
Ukraine,1
Bahrain,1
Gümüşler,1
Liberia,1
Kenya,1
Iran,1
Fictional_European_countries,1
Kazakhstan,1
Mut,1
India,1
Belen,1
Kırıkkale,1
Gürsu,1
Körfez,1
Aytap,1
Kozlu,1
Alaşehir,1
Orhaneli,1
Kars,1
Cyprus,1
Dinar,1
Kayserı,1
Kırıkhan,1
Oman,1
Arpalı,1
Nepal,1
Belgium,1
Bandırma,1
Karaisalı,1
Ghana,1
Kaman,1
Yumurtalık,1
Gölbaşı,1
Bafra,1
Kuşadası,1
Gaziantep,1
Karapınar,1
Colombia,1
Mimarsinan,1
Akşehir,1
Ardahan,1
Malkara,1
Menemen,1
Bulgaria,1
Dalaman,1
San_Marino,1
Düziçi,1
Birecik,1
Mezitli,1
Beylikdüzü,1
Merzifon,1
Akçakoca,1
Gelibolu,1
Yozgat,1
Zonguldak,1
Slovakia,1
Armenia,1
Düzce,1
Sakarya,1
İnegöl,1
Karadeniz_Ereğli,1
Silivri,1
Belarus,1
Zimbabwe,1
Gönen,1
Soviet_republics,1
Babaeski,1
Italy,1
Iskenderun,1
Algeria,1
Seychelles,1
Afyonkarahisar,1
Milas,1
Balıkesir,1
Eğirdir,1
Kuwait,1
Serbia,1
Bitlis,1
Viranşehir,1
Konya,1
Keşan,1
Batman,1
Kirşehir,1
Bulancak,1
Kağızman,1
İskenderun,1
Hakkâri,1
Malta,1
Alaca,1
Cizre,1
Tajikistan,1
Ergani,1
Hilvan,1
Mardin,1
Perperene,1
Palau,1
Bilecik,1
Mudanya,1
Arab_republics,1
Hakkari,1
Biga,1
Hendek,1
France,1
İzmir,1
Portugal,1
Tanzania,1
Divriği,1
Midyat,1
Cape_Verde,1
Karacabey,1
Adilcevaz,1
Edirne,1
Poland,1
United_States,1
Bergama,1
Erzurum,1
Uganda,1
Bolivia,1
Ağrı,1
Mauritius,1
Osmangazi,1
Croatia,1
Madagascar,1
Rize,1
Armenian_republics,1
Adıyaman,1
Djibouti,1
Ahlat,1
Bolvadin,1
Norway,1
Czech_Republic,1
Bhutan,1
Erbaa,1
Cambodia,1
Georgia_(country),1
Mersin,1
Akçaabat,1
Angola,1
Şırnak,1
Japan,1
Emirdağ,1
Germencik,1
Boğazköy,1
Uzbekistan,1
Republic_of_Ireland,1
Saudi_Arabia,1
Büyükçekmece,1
Çatalca,1
